suite	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	n_total	n_ok	n_fail	wall_ms_q25	wall_ms_median	wall_ms_q75	throughput_tx_s_q25	throughput_tx_s_median	throughput_tx_s_q75	sum_build_ms_q25	sum_build_ms_median	sum_build_ms_q75	sum_pack_ms_q25	sum_pack_ms_median	sum_pack_ms_q75	sum_submit_ack_ms_q25	sum_submit_ack_ms_median	sum_submit_ack_ms_q75	sum_inproc_ms_q25	sum_inproc_ms_median	sum_inproc_ms_q75	bench_oneway_ms_q25	bench_oneway_ms_median	bench_oneway_ms_q75	submitted_q25	submitted_median	submitted_q75	batches_q25	batches_median	batches_q75	host	nproc
standard	768	2	64	inproc	0	NA	NA	3	3	0	193.938110	195.253174	209.764160	3678.859963	3933.354757	3960.208300	382.169433	389.101318	415.979248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.001953	0.002442				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	2	64	zmq	NA	0	0	3	3	0	146.304688	163.669189	174.073608	4427.744725	4692.392029	5324.321091	280.111084	314.507324	336.166381	0.156250	0.163330	0.220093	8.939819	9.193848	10.408691	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	2	64	zmq	NA	0	1	3	3	0	170.153076	195.959961	257.998047	3159.448497	3919.167958	4619.855069	322.026123	367.570312	369.917358	0.174316	0.188477	0.192017	9.562866	9.809570	118.781006	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	2	8	inproc	0	NA	NA	3	3	0	176.280884	192.454834	211.226928	3664.845650	3990.546686	4393.670410	350.653809	382.480225	419.954468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007935	0.008789	0.011963				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	2	8	zmq	NA	0	0	3	3	0	159.376953	166.938965	174.018433	4420.641956	4600.483780	4829.637195	255.696411	270.401367	283.525024	0.316650	0.354492	0.367553	59.992188	60.658936	61.008667	0.000000	0.000000	0.000000	0.274845	0.277793	1.428857	768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	2	8	zmq	NA	0	1	3	3	0	191.911621	195.641113	243.994018	3276.285547	3925.555253	4003.353968	323.103516	337.810059	424.792358	0.410400	0.474609	0.593383	58.273438	66.048828	67.883667	0.000000	0.000000	0.000000	0.294072	0.310884	0.332757	768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	4	128	inproc	0	NA	NA	3	3	0	149.066040	156.655029	156.699585	4901.098253	4902.491822	5165.467037	444.188476	461.012939	478.732788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001465				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	4	128	zmq	NA	0	0	3	3	0	105.558472	114.816895	119.167847	6453.294071	6688.911097	7331.992468	317.888671	341.557861	350.487915	0.205566	0.208008	0.246949	5.250000	5.290039	5.677856	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	4	128	zmq	NA	0	1	3	3	0	119.407593	125.284180	148.762574	5294.466610	6130.063683	6447.367769	358.526490	373.554932	440.206177	0.217163	0.217285	0.264649	5.696045	6.065918	6.219482	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	4	16	inproc	0	NA	NA	3	3	0	153.011108	153.830078	159.826538	4811.983053	4992.521680	5019.387220	589.286621	595.096924	618.086181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007935	0.010986	0.012939				768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	4	16	zmq	NA	0	0	3	3	0	92.684448	95.847900	119.020508	6706.900231	8012.695081	8295.844047	327.052490	338.538818	425.147461	0.288697	0.299561	0.358521	31.113647	33.752197	38.062744	0.000000	0.000000	0.000000	0.255843	0.349377	0.395682	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	4	16	zmq	NA	0	1	3	3	0	150.714966	167.074951	185.365478	4183.902080	4596.739335	5156.469893	437.784180	477.183350	500.351929	0.357056	0.381592	0.400025	64.138062	104.876709	158.349853	0.000000	0.000000	0.000000	0.173489	0.205852	0.238215	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	4	32	inproc	0	NA	NA	3	3	0	102.600953	106.002930	110.939942	6936.401389	7245.082775	7493.549143	387.786011	393.584473	416.203492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004760	0.005371	0.006347				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	4	32	zmq	NA	0	0	3	3	0	155.517944	219.786865	269.203980	2952.340449	3494.294344	5955.411387	283.556884	315.600830	369.363525	0.190063	0.203613	0.242188	315.089477	612.824219	665.650269	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	4	32	zmq	NA	0	1	3	3	0	234.991943	324.769043	1058.652466	1396.600356	2364.757407	3826.736471	554.660157	593.676270	626.261353	0.353271	0.401611	0.403320	290.277954	561.884521	3556.434814	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	4	64	inproc	0	NA	NA	3	3	0	159.911011	163.540039	168.378051	4564.933297	4696.097692	4805.145909	607.238892	619.816406	637.409790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002930	0.003906	0.006103				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	4	64	zmq	NA	0	0	3	3	0	187.188964	204.406982	205.487426	3737.558278	3757.210203	4137.814726	694.153564	759.670898	774.852417	0.374878	0.390869	0.402344	11.296997	11.751221	12.406128	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	4	64	zmq	NA	0	1	3	3	0	89.545044	94.343994	97.144531	7912.321929	8140.422790	8601.393695	311.779053	318.308105	336.509033	0.181518	0.185547	0.205322	8.450074	8.617432	9.102417	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	4	8	inproc	0	NA	NA	3	3	0	146.891602	147.065186	151.041626	5088.217667	5222.174080	5228.352501	572.590698	574.218994	588.930420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022094	0.023193	0.024047				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	4	8	zmq	NA	0	0	3	3	0	130.286988	148.651123	158.350586	4868.263279	5166.459454	6014.164470	437.978516	502.851807	531.149292	0.464844	0.560791	0.589356	61.157715	62.200928	71.274536	0.000000	0.000000	0.000000	0.271282	0.289098	0.357982	768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	4	8	zmq	NA	0	1	3	3	0	87.783814	89.787842	210.625977	5435.244763	8553.496605	8753.327479	296.199829	299.293457	610.676148	0.284180	0.295410	0.564575	48.709961	51.854736	157.838745	0.000000	0.000000	0.000000	0.264836	0.273304	0.476820	768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	8	128	inproc	0	NA	NA	3	3	0	139.290527	147.729004	172.834473	4539.336541	5198.708308	5533.966166	784.229736	831.160645	939.700440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.001953	0.002564				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	8	128	zmq	NA	0	0	3	3	0	72.010009	75.072998	259.949951	5978.278650	10230.043025	10684.515187	367.327759	409.403564	494.670898	0.245239	0.286621	0.318115	4.991089	5.149170	776.184936	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	8	128	zmq	NA	0	1	3	3	0	73.813965	79.890869	232.239868	5805.025636	9613.113592	10475.536184	376.372803	411.352295	490.665650	0.240723	0.245850	0.296753	5.344482	6.092041	718.707642	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	6.000000	6.000000	6.000000	Ada	12
standard	768	8	16	inproc	0	NA	NA	3	3	0	106.437011	107.406982	113.401489	6791.374812	7150.373120	7216.134445	785.198731	789.133789	839.933106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013305	0.013916	0.016358				768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	8	16	zmq	NA	0	0	3	3	0	66.140015	78.459961	84.838501	9103.955761	9788.432097	12029.101077	404.741944	450.413086	530.778442	0.268189	0.283691	0.345947	30.322509	35.049316	51.373291	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	8	16	zmq	NA	0	1	3	3	0	61.125000	66.924072	73.963012	10478.472128	11475.691392	12678.533647	414.341065	458.129883	505.059570	0.276245	0.302246	0.337769	23.780762	24.166504	26.311889	0.000000	0.000000	0.000000	0.321292	0.329584	1.769186	768.000000	768.000000	768.000000	48.000000	48.000000	48.000000	Ada	12
standard	768	8	32	inproc	0	NA	NA	3	3	0	108.217407	118.814941	119.368530	6433.994927	6463.833512	7165.542032	748.493408	781.787598	792.600830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004883	0.004883	0.007446				768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	8	32	zmq	NA	0	0	3	3	0	64.366577	68.264160	73.872070	10456.611851	11250.413075	11975.568495	426.871338	457.239502	510.740357	0.275879	0.306641	0.315552	13.222168	14.828369	17.794068	0.000000	0.000000	0.000000	0.349695	0.386907	3.198304	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	8	32	zmq	NA	0	1	3	3	0	66.294067	77.170166	86.546143	8979.263919	9952.032497	11905.176747	451.655884	515.323242	559.543457	0.284301	0.323486	0.339843	15.208374	15.984131	16.042237	0.000000	0.000000	0.000000	2.967344	5.538858	7.307750	768.000000	768.000000	768.000000	24.000000	24.000000	24.000000	Ada	12
standard	768	8	64	inproc	0	NA	NA	3	3	0	95.683471	99.634033	103.633545	7421.781924	7708.209487	8040.170566	564.226685	574.263672	599.287597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003418	0.003906	0.004516				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	8	64	zmq	NA	0	0	3	3	0	77.455444	82.799072	237.434082	5617.152332	9275.466246	9962.796602	443.662719	466.437500	493.148193	0.258667	0.279297	0.337159	7.640747	7.992188	993.262207	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	8	64	zmq	NA	0	1	3	3	0	90.074097	101.529053	350.399537	4422.948242	7564.337294	8666.475406	492.811401	511.751709	552.004760	0.262573	0.276123	0.322754	8.480346	10.715576	1894.913330	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	12.000000	12.000000	12.000000	Ada	12
standard	768	8	8	inproc	0	NA	NA	3	3	0	83.633057	90.403076	92.969482	8267.074985	8495.286140	9243.542457	636.232910	691.024170	707.600586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016601	0.020508	0.021607				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	8	8	zmq	NA	0	0	3	3	0	57.836426	57.916016	60.389038	12738.903355	13260.580717	13278.854010	389.186767	395.062500	397.900024	0.316773	0.323975	0.324463	45.123657	46.769531	48.188355	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
standard	768	8	8	zmq	NA	0	1	3	3	0	59.083984	59.163086	84.436035	9990.702774	12981.067296	12998.469630	386.514892	398.383301	565.514649	0.308350	0.315430	0.451172	48.736084	48.765137	59.359253	0.000000	0.000000	0.000000				768.000000	768.000000	768.000000	96.000000	96.000000	96.000000	Ada	12
